timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line
2024-08-22 02:44:18,1,kaos2,0,Kill,1.0,2.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_SHOTGUN,1.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU",1.0,"2024-08-22 02:44:18: \x08 \x08Kill: 1 2 1: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_SHOTGUN\x08 \x08PlayerScore: 1 1: Player_flags=8051<UP,POINTOPOINT,RU now has 1 points\x08 \x08Challenge: 1 203 1: Client 1 got award 203\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2"
2024-08-22 02:44:54,1,kaos2,0,Kill,1.0,0.0,1.0,"Player_flags=8051<UP,POINTOPOINT,RU",Player_138.25.249.94,MOD_SHOTGUN,1.0,2.0,"Player_flags=8051<UP,POINTOPOINT,RU",2.0,"2024-08-22 02:44:54: \x08 \x08Kill: 1 0 1: Player_flags=8051<UP,POINTOPOINT,RU killed Player_138.25.249.94 by MOD_SHOTGUN\x08 \x08PlayerScore: 1 2: Player_flags=8051<UP,POINTOPOINT,RU now has 2 points\x08 \x08Challenge: 1 203 1: Client 1 got award 203\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2\x08 \x08Challenge: 1 401 1: Client 1 got award 401"
2024-08-22 02:45:10,1,kaos2,0,Kill,1.0,3.0,7.0,"Player_flags=8051<UP,POINTOPOINT,RU",UnnamedPlayer,MOD_ROCKET_SPLASH,1.0,3.0,"Player_flags=8051<UP,POINTOPOINT,RU",3.0,"2024-08-22 02:45:10: \x08 \x08Kill: 1 3 7: Player_flags=8051<UP,POINTOPOINT,RU killed UnnamedPlayer by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 1 3: Player_flags=8051<UP,POINTOPOINT,RU now has 3 points\x08 \x08Challenge: 1 205 1: Client 1 got award 205\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2\x08 \x08Challenge: 1 401 1: Client 1 got award 401"
2024-08-22 02:45:41,1,kaos2,0,Kill,1022.0,2.0,20.0,<world>,UnnamedPlayer,MOD_SUICIDE,,,,,2024-08-22 02:45:41: \x08 \x08Kill: 1022 2 20: <world> killed UnnamedPlayer by MOD_SUICIDE
2024-08-22 02:45:42,1,kaos2,0,Kill,1.0,0.0,6.0,"Player_flags=8051<UP,POINTOPOINT,RU",Player_138.25.249.94,MOD_ROCKET,1.0,4.0,"Player_flags=8051<UP,POINTOPOINT,RU",4.0,"2024-08-22 02:45:42: \x08 \x08Kill: 1 0 6: Player_flags=8051<UP,POINTOPOINT,RU killed Player_138.25.249.94 by MOD_ROCKET\x08 \x08PlayerScore: 1 4: Player_flags=8051<UP,POINTOPOINT,RU now has 4 points\x08 \x08Challenge: 1 205 1: Client 1 got award 205\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2"
2024-08-22 02:46:05,1,kaos2,0,Kill,3.0,2.0,3.0,UnnamedPlayer,UnnamedPlayer,MOD_MACHINEGUN,3.0,1.0,UnnamedPlayer,1.0,2024-08-22 02:46:05: \x08 \x08Kill: 3 2 3: UnnamedPlayer killed UnnamedPlayer by MOD_MACHINEGUN\x08 \x08PlayerScore: 3 1: UnnamedPlayer now has 1 points\x08 \x08Challenge: 3 202 1: Client 3 got award 202\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2\x08 \x08Challenge: 3 402 1: Client 3 got award 402
2024-08-22 02:47:05,1,kaos2,0,Kill,0.0,3.0,3.0,Player_138.25.249.94,UnnamedPlayer,MOD_MACHINEGUN,0.0,1.0,Player_138.25.249.94,1.0,2024-08-22 02:47:05: \x08 \x08Kill: 0 3 3: Player_138.25.249.94 killed UnnamedPlayer by MOD_MACHINEGUN\x08 \x08PlayerScore: 0 1: Player_138.25.249.94 now has 1 points\x08 \x08Challenge: 0 202 1: Client 0 got award 202\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-08-22 02:47:35,1,kaos2,0,Kill,1022.0,3.0,16.0,<world>,"8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_LAVA,3.0,0.0,"8051<UP,POINTOPOINT,RUNNING,MULTICA",0.0,"2024-08-22 02:47:35: \x08 \x08Kill: 1022 3 16: <world> killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_LAVA\x08 \x08PlayerScore: 3 0: 8051<UP,POINTOPOINT,RUNNING,MULTICA now has 0 points"
2024-08-22 02:47:43,1,kaos2,0,Kill,3.0,0.0,3.0,"8051<UP,POINTOPOINT,RUNNING,MULTICA",Player_138.25.249.94,MOD_MACHINEGUN,3.0,1.0,"8051<UP,POINTOPOINT,RUNNING,MULTICA",1.0,"2024-08-22 02:47:43: \x08 \x08Kill: 3 0 3: 8051<UP,POINTOPOINT,RUNNING,MULTICA killed Player_138.25.249.94 by MOD_MACHINEGUN\x08 \x08PlayerScore: 3 1: 8051<UP,POINTOPOINT,RUNNING,MULTICA now has 1 points\x08 \x08Challenge: 3 202 1: Client 3 got award 202\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2"
2024-08-22 02:48:35,2,aggressor,0,Kill,0.0,3.0,3.0,Player_138.25.249.94,"8051<UP,POINTOPOINT,RUNNING,MULTICA",MOD_MACHINEGUN,0.0,1.0,Player_138.25.249.94,1.0,"2024-08-22 02:48:35: \x08 \x08Kill: 0 3 3: Player_138.25.249.94 killed 8051<UP,POINTOPOINT,RUNNING,MULTICA by MOD_MACHINEGUN\x08 \x08PlayerScore: 0 1: Player_138.25.249.94 now has 1 points\x08 \x08Challenge: 0 202 1: Client 0 got award 202\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2"
