timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line
2024-05-23 12:29:56,9,wrackdm17,200.0,Kill,1022.0,2.0,22.0,<world>,Player_172.19.114.48,MOD_TRIGGER_HURT,2.0,15.0,Player_172.19.114.48,15.0,2024-05-23 12:29:56: \x08 \x08Kill: 1022 2 22: <world> killed Player_172.19.114.48 by MOD_TRIGGER_HURT
2024-05-23 12:30:15,9,wrackdm17,200.0,Kill,2.0,5.0,1.0,Player_172.19.114.48,Player_172.19.117.18,MOD_SHOTGUN,2.0,1.0,Player_172.19.114.48,1.0,2024-05-23 12:30:15: \x08 \x08Kill: 2 5 1: Player_172.19.114.48 killed Player_172.19.117.18 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 1: Player_172.19.114.48 now has 1 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 5 2 1: Client 5 got award 2
2024-05-23 12:30:34,9,wrackdm17,200.0,Kill,2.0,3.0,1.0,Player_172.19.114.48,Player_172.19.119.51,MOD_SHOTGUN,2.0,2.0,Player_172.19.114.48,2.0,2024-05-23 12:30:34: \x08 \x08Kill: 2 3 1: Player_172.19.114.48 killed Player_172.19.119.51 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 2: Player_172.19.114.48 now has 2 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-05-23 12:30:40,9,wrackdm17,200.0,Kill,2.0,6.0,1.0,Player_172.19.114.48,Player_172.19.120.104,MOD_SHOTGUN,2.0,3.0,Player_172.19.114.48,3.0,2024-05-23 12:30:40: \x08 \x08Kill: 2 6 1: Player_172.19.114.48 killed Player_172.19.120.104 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 3: Player_172.19.114.48 now has 3 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203
2024-05-23 12:30:41,9,wrackdm17,200.0,Kill,2.0,1.0,1.0,Player_172.19.114.48,Player_172.19.137.208,MOD_SHOTGUN,2.0,4.0,Player_172.19.114.48,4.0,2024-05-23 12:30:41: \x08 \x08Kill: 2 1 1: Player_172.19.114.48 killed Player_172.19.137.208 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 4: Player_172.19.114.48 now has 4 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2\x08 \x08Challenge: 2 302 1: Client 2 got award 302
2024-05-23 12:31:29,9,wrackdm17,200.0,Kill,2.0,1.0,3.0,Player_172.19.114.48,Player_172.19.137.208,MOD_MACHINEGUN,2.0,5.0,Player_172.19.114.48,5.0,2024-05-23 12:31:29: \x08 \x08Kill: 2 1 3: Player_172.19.114.48 killed Player_172.19.137.208 by MOD_MACHINEGUN\x08 \x08PlayerScore: 2 5: Player_172.19.114.48 now has 5 points\x08 \x08Challenge: 2 202 1: Client 2 got award 202\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-05-23 12:31:41,9,wrackdm17,200.0,Kill,2.0,4.0,1.0,Player_172.19.114.48,Player_172.19.116.18,MOD_SHOTGUN,2.0,6.0,Player_172.19.114.48,6.0,2024-05-23 12:31:41: \x08 \x08Kill: 2 4 1: Player_172.19.114.48 killed Player_172.19.116.18 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 6: Player_172.19.114.48 now has 6 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 4 2 1: Client 4 got award 2
2024-05-23 12:32:21,9,wrackdm17,200.0,Kill,1022.0,2.0,19.0,<world>,Player_172.19.114.48,MOD_FALLING,2.0,5.0,Player_172.19.114.48,5.0,2024-05-23 12:32:21: \x08 \x08Kill: 1022 2 19: <world> killed Player_172.19.114.48 by MOD_FALLING\x08 \x08PlayerScore: 2 5: Player_172.19.114.48 now has 5 points
2024-05-23 12:32:22,9,wrackdm17,200.0,Kill,1022.0,1.0,22.0,<world>,Player_172.19.137.208,MOD_TRIGGER_HURT,2.0,6.0,Player_172.19.114.48,6.0,2024-05-23 12:32:22: \x08 \x08Kill: 1022 1 22: <world> killed Player_172.19.137.208 by MOD_TRIGGER_HURT
2024-05-23 12:32:35,9,wrackdm17,200.0,Kill,2.0,5.0,8.0,Player_172.19.114.48,Player_172.19.117.18,MOD_PLASMA,2.0,6.0,Player_172.19.114.48,6.0,2024-05-23 12:32:35: \x08 \x08Kill: 2 5 8: Player_172.19.114.48 killed Player_172.19.117.18 by MOD_PLASMA\x08 \x08PlayerScore: 2 6: Player_172.19.114.48 now has 6 points\x08 \x08Challenge: 2 207 1: Client 2 got award 207\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 5 2 1: Client 5 got award 2
2024-05-23 12:32:44,9,wrackdm17,200.0,Kill,2.0,5.0,3.0,Player_172.19.114.48,Player_172.19.117.18,MOD_MACHINEGUN,2.0,7.0,Player_172.19.114.48,7.0,2024-05-23 12:32:44: \x08 \x08Kill: 2 5 3: Player_172.19.114.48 killed Player_172.19.117.18 by MOD_MACHINEGUN\x08 \x08PlayerScore: 2 7: Player_172.19.114.48 now has 7 points\x08 \x08Challenge: 2 202 1: Client 2 got award 202\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 5 2 1: Client 5 got award 2
2024-05-23 12:32:51,9,wrackdm17,200.0,Kill,1022.0,2.0,22.0,<world>,Player_172.19.114.48,MOD_TRIGGER_HURT,2.0,6.0,Player_172.19.114.48,6.0,2024-05-23 12:32:51: \x08 \x08Kill: 1022 2 22: <world> killed Player_172.19.114.48 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 2 6: Player_172.19.114.48 now has 6 points
2024-05-23 12:33:07,9,wrackdm17,200.0,Kill,2.0,1.0,1.0,Player_172.19.114.48,Player_172.19.137.208,MOD_SHOTGUN,2.0,7.0,Player_172.19.114.48,7.0,2024-05-23 12:33:07: \x08 \x08Kill: 2 1 1: Player_172.19.114.48 killed Player_172.19.137.208 by MOD_SHOTGUN\x08 \x08PlayerScore: 2 7: Player_172.19.114.48 now has 7 points\x08 \x08Challenge: 2 203 1: Client 2 got award 203\x08 \x08Challenge: 2 1 1: Client 2 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-05-23 12:33:31,9,wrackdm17,200.0,Kill,2.0,4.0,22.0,Player_172.19.114.48,Player_172.19.116.18,MOD_TRIGGER_HURT,2.0,8.0,Player_172.19.114.48,8.0,2024-05-23 12:33:31: \x08 \x08Kill: 2 4 22: Player_172.19.114.48 killed Player_172.19.116.18 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 2 8: Player_172.19.114.48 now has 8 points
